ScenarioFamily,Scenario,Year,CO2eq
Low Carbon,NDC_LCARB-075-RG,2055,178330.79597825083
Low Carbon,NDC_LCARB-08-RG,2019,490860.70677404525
Low Carbon,NDC_LCARB-08-RG,2020,440456.46887818415
Low Carbon,NDC_LCARB-08-RG,2021,457932.9378275698
Low Carbon,NDC_LCARB-08-RG,2022,424501.62737620703
Low Carbon,NDC_LCARB-08-RG,2023,447944.6639993576
Low Carbon,NDC_LCARB-08-RG,2024,438147.05092397105
Low Carbon,NDC_LCARB-08-RG,2025,418159.27977678156
Low Carbon,NDC_LCARB-08-RG,2026,404965.78319533594
Low Carbon,NDC_LCARB-08-RG,2027,366938.80635438923
Low Carbon,NDC_LCARB-08-RG,2028,351937.19314762286
Low Carbon,NDC_LCARB-08-RG,2029,336379.8280067861
Low Carbon,NDC_LCARB-08-RG,2030,321742.64176876226
Low Carbon,NDC_LCARB-08-RG,2031,306842.069615318
Low Carbon,NDC_LCARB-08-RG,2032,290453.63446755346
Low Carbon,NDC_LCARB-08-RG,2033,273758.04336499976
Low Carbon,NDC_LCARB-08-RG,2034,248906.95746152636
Low Carbon,NDC_LCARB-08-RG,2035,236101.0225592081
Low Carbon,NDC_LCARB-08-RG,2036,214431.36934581108
Low Carbon,NDC_LCARB-08-RG,2037,203473.14586641162
Low Carbon,NDC_LCARB-08-RG,2038,191368.96044309429
Low Carbon,NDC_LCARB-08-RG,2039,177482.75185260302
Low Carbon,NDC_LCARB-08-RG,2040,165336.00524046566
Low Carbon,NDC_LCARB-08-RG,2041,176566.3559128956
Low Carbon,NDC_LCARB-08-RG,2042,187457.32465107113
Low Carbon,NDC_LCARB-08-RG,2043,185627.0138293298
Low Carbon,NDC_LCARB-08-RG,2044,184748.96610338736
Low Carbon,NDC_LCARB-08-RG,2045,185357.73743538067
Low Carbon,NDC_LCARB-08-RG,2046,185971.35008723623
Low Carbon,NDC_LCARB-08-RG,2047,186635.10551806583
Low Carbon,NDC_LCARB-08-RG,2048,187336.0644573827
Low Carbon,NDC_LCARB-08-RG,2049,188056.91457425038
Low Carbon,NDC_LCARB-08-RG,2050,188810.78343606245
Low Carbon,NDC_LCARB-08-RG,2051,188661.8430396956
Low Carbon,NDC_LCARB-08-RG,2052,188513.5512756343
Low Carbon,NDC_LCARB-08-RG,2053,188829.75398103133
Low Carbon,NDC_LCARB-08-RG,2054,189436.06677748234
Low Carbon,NDC_LCARB-08-RG,2055,189934.44488339266
Low Carbon,NDC_LCARB-085-RG,2019,490857.3163616857
Low Carbon,NDC_LCARB-085-RG,2020,440460.8592041794
Low Carbon,NDC_LCARB-085-RG,2021,457937.7606627033
Low Carbon,NDC_LCARB-085-RG,2022,424495.2974070684
Low Carbon,NDC_LCARB-085-RG,2023,447914.33079733106
Low Carbon,NDC_LCARB-085-RG,2024,438581.5986169047
Low Carbon,NDC_LCARB-085-RG,2025,418989.4950864793
Low Carbon,NDC_LCARB-085-RG,2026,412419.5076147937
Low Carbon,NDC_LCARB-085-RG,2027,400058.1896261733
Low Carbon,NDC_LCARB-085-RG,2028,386723.7585902276
Low Carbon,NDC_LCARB-085-RG,2029,371757.5572999287
Low Carbon,NDC_LCARB-085-RG,2030,354192.14381526853
Low Carbon,NDC_LCARB-085-RG,2031,333588.90218351426
Low Carbon,NDC_LCARB-085-RG,2032,302007.23512421903
Low Carbon,NDC_LCARB-085-RG,2033,285878.0577953329
Low Carbon,NDC_LCARB-085-RG,2034,268304.94149658066
Low Carbon,NDC_LCARB-085-RG,2035,255990.63160300886
Low Carbon,NDC_LCARB-085-RG,2036,244964.45245819024
Low Carbon,NDC_LCARB-085-RG,2037,234299.75883032603
Low Carbon,NDC_LCARB-085-RG,2038,223082.7990739586
Low Carbon,NDC_LCARB-085-RG,2039,210346.69583810668
Low Carbon,NDC_LCARB-085-RG,2040,196722.6297941471
Low Carbon,NDC_LCARB-085-RG,2041,202608.71620622085
Low Carbon,NDC_LCARB-085-RG,2042,204572.54676266274
Low Carbon,NDC_LCARB-085-RG,2043,198435.55854312607
Low Carbon,NDC_LCARB-085-RG,2044,195163.7856103609
Low Carbon,NDC_LCARB-085-RG,2045,194151.37342311468
Low Carbon,NDC_LCARB-085-RG,2046,194738.5195916697
Low Carbon,NDC_LCARB-085-RG,2047,195398.34010854884
Low Carbon,NDC_LCARB-085-RG,2048,196100.0460640011
Low Carbon,NDC_LCARB-085-RG,2049,196818.6505212039
Low Carbon,NDC_LCARB-085-RG,2050,197557.31348435368
Low Carbon,NDC_LCARB-085-RG,2051,197406.6605525226
Low Carbon,NDC_LCARB-085-RG,2052,197257.4891440408
Low Carbon,NDC_LCARB-085-RG,2053,197113.04731812802
Low Carbon,NDC_LCARB-085-RG,2054,196969.5262831429
Low Carbon,NDC_LCARB-085-RG,2055,196830.8508716415
Low Carbon,NDC_LCARB-09-RG,2019,490860.9767997835
Low Carbon,NDC_LCARB-09-RG,2020,440464.14375868964
Low Carbon,NDC_LCARB-09-RG,2021,457940.1639212034
Low Carbon,NDC_LCARB-09-RG,2022,424497.7358026852
Low Carbon,NDC_LCARB-09-RG,2023,447917.25001763966
Low Carbon,NDC_LCARB-09-RG,2024,438620.19815638015
Low Carbon,NDC_LCARB-09-RG,2025,419093.1564148087
Low Carbon,NDC_LCARB-09-RG,2026,413429.24471806095
Low Carbon,NDC_LCARB-09-RG,2027,401350.41405489855
Low Carbon,NDC_LCARB-09-RG,2028,388904.7894840955
Low Carbon,NDC_LCARB-09-RG,2029,374829.5843840023
Low Carbon,NDC_LCARB-09-RG,2030,359517.85906963755
Low Carbon,NDC_LCARB-09-RG,2031,344657.6191339858
Low Carbon,NDC_LCARB-09-RG,2032,325246.98325893463
Low Carbon,NDC_LCARB-09-RG,2033,309023.62267390423
Low Carbon,NDC_LCARB-09-RG,2034,296950.98820470134
Low Carbon,NDC_LCARB-09-RG,2035,286510.30992322543
Low Carbon,NDC_LCARB-09-RG,2036,275383.0950422067
Low Carbon,NDC_LCARB-09-RG,2037,264002.8194666641
Low Carbon,NDC_LCARB-09-RG,2038,245580.87701742048
Low Carbon,NDC_LCARB-09-RG,2039,233953.4509349439
Low Carbon,NDC_LCARB-09-RG,2040,220646.6052159163
Low Carbon,NDC_LCARB-09-RG,2041,229207.75357673824
Low Carbon,NDC_LCARB-09-RG,2042,236321.58531094916
Low Carbon,NDC_LCARB-09-RG,2043,233018.8352493647
Low Carbon,NDC_LCARB-09-RG,2044,230566.49788157755
Low Carbon,NDC_LCARB-09-RG,2045,227317.06962847427
Low Carbon,NDC_LCARB-09-RG,2046,222028.63357143936
Low Carbon,NDC_LCARB-09-RG,2047,215209.3999914347
Low Carbon,NDC_LCARB-09-RG,2048,209887.7009544574
Low Carbon,NDC_LCARB-09-RG,2049,210572.2853846485
Low Carbon,NDC_LCARB-09-RG,2050,213175.1565608846
Low Carbon,NDC_LCARB-09-RG,2051,211498.77305731337
Low Carbon,NDC_LCARB-09-RG,2052,210927.4487230505
Low Carbon,NDC_LCARB-09-RG,2053,210781.54664822202
Low Carbon,NDC_LCARB-09-RG,2054,210638.71751952075
Low Carbon,NDC_LCARB-09-RG,2055,210498.99447172997
Low Carbon,NDC_LCARB-LG,2019,490862.88163932605
Low Carbon,NDC_LCARB-LG,2020,440470.24772785703
Low Carbon,NDC_LCARB-LG,2021,458032.49364484067
Low Carbon,NDC_LCARB-LG,2022,424605.0857984538
Low Carbon,NDC_LCARB-LG,2023,448085.92510900897
Low Carbon,NDC_LCARB-LG,2024,438818.8618264014
Low Carbon,NDC_LCARB-LG,2025,415717.3639511583
Low Carbon,NDC_LCARB-LG,2026,410335.6216946382
Low Carbon,NDC_LCARB-LG,2027,395974.0261748879
Low Carbon,NDC_LCARB-LG,2028,382248.0618875461
Low Carbon,NDC_LCARB-LG,2029,366452.14089380176
Low Carbon,NDC_LCARB-LG,2030,352712.4581181316
Low Carbon,NDC_LCARB-LG,2031,337380.46406147355
Low Carbon,NDC_LCARB-LG,2032,317672.1090215712
Low Carbon,NDC_LCARB-LG,2033,301565.5229499797
Low Carbon,NDC_LCARB-LG,2034,286597.75113815756
Low Carbon,NDC_LCARB-LG,2035,275053.5281331286
Low Carbon,NDC_LCARB-LG,2036,261101.91263454224
Low Carbon,NDC_LCARB-LG,2037,248541.4264520465
Low Carbon,NDC_LCARB-LG,2038,236989.4905520883
Low Carbon,NDC_LCARB-LG,2039,225687.95635356847
Low Carbon,NDC_LCARB-LG,2040,216127.6712605067
Low Carbon,NDC_LCARB-LG,2041,224611.11518068
Low Carbon,NDC_LCARB-LG,2042,229888.47514690255
Low Carbon,NDC_LCARB-LG,2043,220022.0216877709
Low Carbon,NDC_LCARB-LG,2044,212612.13540493313
Low Carbon,NDC_LCARB-LG,2045,212406.2616208329
Low Carbon,NDC_LCARB-LG,2046,205924.95558997616
Low Carbon,NDC_LCARB-LG,2047,193406.5842214769
Low Carbon,NDC_LCARB-LG,2048,182713.83208558976
Low Carbon,NDC_LCARB-LG,2049,174140.91836579045
Low Carbon,NDC_LCARB-LG,2050,165490.03451578948
Low Carbon,NDC_LCARB-LG,2051,162650.47588642055
Low Carbon,NDC_LCARB-LG,2052,163237.01566140115
Low Carbon,NDC_LCARB-LG,2053,163935.10303780792
Low Carbon,NDC_LCARB-LG,2054,165775.57190629494
Low Carbon,NDC_LCARB-LG,2055,167996.62625190598
Low Carbon,NDC_LCARB-RG,2019,490862.62009340525
Low Carbon,NDC_LCARB-RG,2020,440480.3789466603
Low Carbon,NDC_LCARB-RG,2021,457960.1825708958
Low Carbon,NDC_LCARB-RG,2022,424498.51658801985
Low Carbon,NDC_LCARB-RG,2023,447918.4412366408
Low Carbon,NDC_LCARB-RG,2024,438623.0756097705
Low Carbon,NDC_LCARB-RG,2025,419103.846116881
Low Carbon,NDC_LCARB-RG,2026,416191.111253011
Low Carbon,NDC_LCARB-RG,2027,404520.85659084667
Low Carbon,NDC_LCARB-RG,2028,394278.43013591657
Low Carbon,NDC_LCARB-RG,2029,383040.22589310363
Low Carbon,NDC_LCARB-RG,2030,370806.0182767295
Low Carbon,NDC_LCARB-RG,2031,358011.217598345
Low Carbon,NDC_LCARB-RG,2032,340043.24737901194
Low Carbon,NDC_LCARB-RG,2033,325856.292694866
Low Carbon,NDC_LCARB-RG,2034,314374.82381848636
Low Carbon,NDC_LCARB-RG,2035,305892.7838326209
Low Carbon,NDC_LCARB-RG,2036,296388.3505851642
Low Carbon,NDC_LCARB-RG,2037,287587.77136445977
Low Carbon,NDC_LCARB-RG,2038,280620.02793748537
Low Carbon,NDC_LCARB-RG,2039,274254.239383189
Low Carbon,NDC_LCARB-RG,2040,270893.3566498592
Low Carbon,NDC_LCARB-RG,2041,284938.13249499525
Low Carbon,NDC_LCARB-RG,2042,294566.2426883847
Low Carbon,NDC_LCARB-RG,2043,291044.04780592315
Low Carbon,NDC_LCARB-RG,2044,288772.1364911182
Low Carbon,NDC_LCARB-RG,2045,294273.4114830021
Low Carbon,NDC_LCARB-RG,2046,291066.68729080824
Low Carbon,NDC_LCARB-RG,2047,281639.0727633349
Low Carbon,NDC_LCARB-RG,2048,274610.51794200845
Low Carbon,NDC_LCARB-RG,2049,268250.6498525542
Low Carbon,NDC_LCARB-RG,2050,261893.69866416627
Low Carbon,NDC_LCARB-RG,2051,257679.9149581368
Low Carbon,NDC_LCARB-RG,2052,260351.83416709266
Low Carbon,NDC_LCARB-RG,2053,260901.33491577805
Low Carbon,NDC_LCARB-RG,2054,261195.81584695537
Low Carbon,NDC_LCARB-RG,2055,261402.62996513073
